id_evento,evento annullato?,programma ufficiale,titolo_evento,id_luogo,nome_luogo,comune,provicia,indirizzo,latitudine,longitudine,luogo_unique_name
2924,NO,NO,Mauro Tummolo & Band - Acoustic Live,223,El Tablao,Matera,Matera,Via Cesare Beccaria 10,40.6686586,16.6047758,El Tablao (Matera)
4082,NO,SI,Medioevo bizantino: Monachesimo e Cultura Rupestre,579,Spazio Dell'Angelo,Matera,Matera,Via Sant'angelo 68,40.665851,16.612349,Spazio Dell'Angelo (Matera)
3901,NO,SI,Mediterranea,423,Museo Archeologico Nazionale Domenico Ridola,Matera,Matera,Via Domenico Ridola 24,40.663899,16.609270,Museo Archeologico Nazionale Domenico Ridola (Matera)
2845,NO,NO,Mediterranea - Paesaggi Prossimi,99,Casa Cava,Matera,Matera,Via San Pietro Barisano 47,40.668458,16.609254,Casa Cava (Matera)
2184,NO,NO,Mediterranean Contemporary Art Prize 2019,132,Castello Di Lagopesole,Avigliano,Potenza,,40.807279,15.733108,Castello Di Lagopesole (Avigliano)
3997,NO,SI,"Mediterraneo, Mater Nostra",456,Palazzo Lanfranchi,Matera,Matera,Piazza Giovanni Pascoli 1,40.663230,16.610342,Palazzo Lanfranchi (Matera)
1442,NO,NO,Meeting Nazionale Giovanissimi di ciclismo,420,Museo Archeologico Nazionale Di Metaponto,Bernalda,Matera,Via Aristea 21,40.3731339,16.806823,Museo Archeologico Nazionale Di Metaponto (Bernalda)
1442,NO,NO,Meeting Nazionale Giovanissimi di ciclismo,523,Piazza Vittorio Veneto,Matera,Matera,Piazza Vittorio Veneto,40.666916,16.606227,Piazza Vittorio Veneto (Matera)
2335,NO,NO,Mega Festa Di Carnevale,541,R.A.M.S. 139,Matera,Matera,Via Giardinelle 40,40.673885,16.576481,R.A.M.S. 139 (Matera)
4066,NO,NO,Megale Hellas Experience,472,Parco Archeologico,Policoro,Matera,Parco Archeologico,40.2125,16.6734,Parco Archeologico (Policoro)
4065,NO,NO,Megale Hellas Experience,473,Parco Archeologico Dell'area Urbana Di Metaponto,Bernalda,Matera,Parco Archeologico Dell'area Urbana Di Metaponto,40.383458,16.824093,Parco Archeologico Dell'area Urbana Di Metaponto (Bernalda)
4159,NO,NO,Megale Hellas Experience,473,Parco Archeologico Dell'area Urbana Di Metaponto,Bernalda,Matera,Parco Archeologico Dell'area Urbana Di Metaponto,40.383458,16.824093,Parco Archeologico Dell'area Urbana Di Metaponto (Bernalda)
4244,NO,SI,Mein Vater Erzählt Mir Jeden Sonntag Unsere Neun Planeten,48,Accademia Del Biliardo - Famiglia Monteverde,Venosa,Potenza,Via Luigi La Vista 8,40.9607,15.81744,Accademia Del Biliardo - Famiglia Monteverde (Venosa)
4007,NO,SI,Mennea Day,77,Biblioteca Provinciale T. Stigliani,Matera,Matera,Piazza Vittorio Veneto,40.667170,16.605515,Biblioteca Provinciale T. Stigliani (Matera)
3993,NO,SI,meson ro presenta il progetto del giardino di Campomaggiore,244,Giardino Di Comunità,Campomaggiore,Potenza,Rione Martiri D'ungheria 1,40.56432,16.07034,Giardino Di Comunità (Campomaggiore)
4390,NO,SI,meson ro presenta il progetto del giardino di Palazzo San Gervasio,18,Luoghi vari,Palazzo San Gervasio,Potenza,,40.930751,15.980520,*Luoghi vari (Palazzo San Gervasio)
